70_100,70_80,70_50,70_30,70_0,60_100,60_80,60_50,60_30,60_0,50_100,50_80,50_50,50_30,50_0,40_100,40_80,40_50,40_30,40_0
-0.02433651371,-0.01751591118,-0.02991901059,-0.02933140729,-0.02874070913,-0.01410807216,-0.01044918904,-0.0176924845,-0.01781194758,-0.01609964858,-0.007435635694,-0.007285869664,-0.008369351814,-0.008580973784,-0.008705115871,-0.00526948742,-0.004815147025,-0.004187800611,-0.004381373627,-0.004471653308
-0.01726414452,-0.01122828358,-0.02269155515,-0.02201488742,-0.02153442084,-0.01056390234,-0.006790038374,-0.01314528026,-0.01323352644,-0.01192974682,-0.005153804335,-0.005213739111,-0.006161037474,-0.006318786455,-0.006412745828,-0.004196893466,-0.003667571191,-0.003042046477,-0.00321657934,-0.003287881128
-0.009750981104,-0.005106161454,-0.01442362254,-0.0138782767,-0.01361786522,-0.006591190874,-0.003249566086,-0.00873509597,-0.008830067219,-0.0075204559,-0.002883881735,-0.003078284714,-0.003870090225,-0.003978075711,-0.004045292436,-0.002943095549,-0.002420348153,-0.001883559313,-0.002033847157,-0.002081546158
-0.002679518223,0.000483360127,-0.00655376658,-0.006230111619,-0.006225663878,-0.002698300421,-7.22E-06,-0.001013191996,-0.001212040801,-0.003427193182,-0.0007498095632,-0.001035426891,-0.001735103293,-0.001809057449,-0.001844451909,-0.001691183534,-0.001200562152,-0.0007969392003,-0.0009293213922,-0.0009522256923
0.003377910595,0.005085660072,0.0001325598486,0.0001200192557,-0.0001070938097,0.0008002088002,0.002750412841,0.007876486521,0.007516088672,1.03E-05,0.001179797698,0.0007448192521,8.36E-05,3.12E-05,4.05E-05,-0.0004916933398,-0.0001042071359,0.0001503282929,3.28E-05,3.81E-05
0.007483421566,0.007984097596,0.004323485818,0.00394194499,0.003494319125,0.00346035332,0.00463658647,0.009578243994,0.009236064081,0.002225501612,0.0026202181,0.00208570037,0.001384172967,0.001317097683,0.001359031158,0.0005563076751,0.0007929055457,0.0008708870698,0.0007574916708,0.0007847150793
0.008922686046,0.008592732875,0.005053196999,0.004385313248,0.003781612801,0.004819666665,0.005366110137,0.004746606792,0.004570510755,0.002782026336,0.003433230921,0.002786448511,0.001934026707,0.001825546631,0.001889519258,0.001277270904,0.001360279911,0.001264322072,0.001141388655,0.001184130756
0.0085915721,0.007621824972,0.003880693687,0.003069468792,0.002406892281,0.005322182156,0.005265779119,0.002434734752,0.00236346409,0.002356138135,0.003785996763,0.003034100311,0.001951082067,0.001803217755,0.001893800764,0.00174035917,0.001668690324,0.00141263725,0.001272613253,0.001330708236
0.006957962107,0.005419597751,0.001706191195,0.000853552858,0.0001612294511,0.005144845111,0.004465147481,0.001878662147,0.001841889331,0.001266131641,0.003752698183,0.002857697818,0.001556377526,0.001368651663,0.001483561415,0.00193584704,0.001761120824,0.001345228224,0.001184016293,0.00125668052
0.00456748068,0.002235199476,-0.0005836612823,-0.001299348868,-0.001971788747,0.004537501417,0.003038365539,-0.0002751436871,-0.00025190756,-9.27E-05,0.003359809016,0.002379745708,0.0008409575737,0.0006551852842,0.0007932038999,0.001911611843,0.001642726572,0.001081707227,0.0009063959749,0.0009973021644
0.002401959887,-0.0007498274672,-0.001725474299,-0.002197170143,-0.002828064426,0.00388710097,0.001373865995,-0.0008149787682,-0.001204850645,-0.001035300939,0.002734491868,0.001723040801,6.87E-05,-6.18E-05,0.0001105526277,0.001708507839,0.001403497586,0.0006963737168,0.0005216393321,0.000638892176
0.000811510746,-0.002780202069,-0.00223673015,-0.002461062527,-0.003043173551,0.003381675155,-4.51E-05,-0.0007450575329,-0.002293228797,-0.001562881308,0.002130950159,0.001105606803,-0.0005834047639,-0.0006362623515,-0.0004168405898,0.001450439599,0.001125323888,0.0003018048395,0.0001424244256,0.0002931297833
-0.0002912563483,-0.00387078716,-0.002244581881,-0.002312260604,-0.002864665135,0.003097472214,-0.001113339322,-0.0003736888315,-0.003680286235,-0.001756703201,0.001575737341,0.0005617538384,-0.001073670294,-0.001043180431,-0.0007717175994,0.001181627696,0.0008550906245,-6.90E-05,-0.0001990460114,-1.10E-05
-0.0009714084178,-0.003849194648,-0.002040571244,-0.002047441791,-0.002541609832,0.003041527497,-0.001682428732,-0.0001412394646,-0.005351703335,-0.001716862554,0.001135514731,0.0001392072621,-0.001382011618,-0.00128380656,-0.0009480093867,0.0009196200161,0.0006041535812,-0.000385626174,-0.0004741235927,-0.0002482282365
-0.0009828059922,-0.003208379442,-0.001893417844,-0.001930836337,-0.002208042455,0.003291857488,-0.001640119367,-0.001526129115,-0.00597324363,-0.001585868531,0.0008863899831,-7.33E-05,-0.001466696244,-0.001346833766,-0.0009699396245,0.0007157175876,0.0004167214495,-0.0005904997072,-0.000633121833,-0.0003804977463
-0.0007321012233,-0.002498933878,-0.001794483173,-0.001883611416,-0.001881827735,0.003624268459,-0.001391380248,-0.004116548944,-0.004699919955,-0.001435748464,0.0007403715017,-0.0001421340188,-0.001453313161,-0.001305649298,-0.0009507474508,0.0005511504379,0.000275443017,-0.0007157121231,-0.0007230720338,-0.0004578655915
-0.0002590226155,-0.001747794792,-0.001719286457,-0.001863940704,-0.00157990126,0.003990113137,-0.001027593318,-0.007009952367,-0.002273397528,-0.001272668848,0.000652091992,-7.26E-05,-0.001381712109,-0.001163473195,-0.0009040167786,0.0004322155873,0.0001821970595,-0.0007723109978,-0.0007567161774,-0.0004955491723
0.000292450473,-0.001058566074,-0.001621766988,-0.001812956862,-0.001316747539,0.004290899149,-0.0005716385918,-0.009784695338,0.0009263016539,-0.001103179442,0.0006317705635,0.0001228094439,-0.001271152491,-0.000930129676,-0.0008398116682,0.0003389165044,0.0001186002347,-0.0007649950853,-0.0007503040728,-0.0005054704062
0.000790406142,-0.0005096936442,-0.001456269929,-0.00163457827,-0.001116027428,0.004296294581,-0.0001163681034,-0.01076343348,0.003226918308,-0.0009490765538,0.000673128703,0.0004493150297,-0.001130353767,-0.0006178502533,-0.0007589952464,0.0002701100928,8.48E-05,-0.0006981761705,-0.0007160594759,-0.0004942832793
0.00118812907,-7.00E-07,-0.001221470115,-0.001349643426,-0.000949166425,0.003997733412,0.0002610118885,-0.0103402079,0.004294684481,-0.0008146923242,0.0007224999712,0.0008839538187,-0.0009675577123,-0.0003101140423,-0.0006758423574,0.0002184320907,6.10E-05,-0.0005976619747,-0.0006707026187,-0.000471164968
0.001482618232,0.0004616087113,-0.0009441528852,-0.001036595794,-0.000797705139,0.003370958782,0.0005762843272,-0.00851455472,0.004323218571,-0.0006963379309,0.0007493553339,0.001370007278,-0.0007866608905,-3.85E-05,-0.0005947725671,0.0001770114686,4.67E-05,-0.0004712969763,-0.0006173759566,-0.0004399217188
0.001665716498,0.0008742843009,-0.0006218764571,-0.0007194978059,-0.0006563617594,0.002573254128,0.0008272352801,-0.005986818965,0.003703659448,-0.0005928061982,0.0007553210064,0.001891460037,-0.0005892938816,0.0001734786003,-0.0005181764423,0.0001440357088,3.70E-05,-0.0003230519148,-0.0005573138872,-0.0004026750487
0.001726139626,0.001161170438,-0.0002666444169,-0.0004454940072,-0.0005227039125,0.001704047567,0.001027205674,-0.003107651152,0.002520547971,-0.0005061278855,0.0007314274368,0.002452191792,-0.0003735872381,0.0002949315651,-0.0004483079398,0.0001210083867,3.10E-05,-0.000151947919,-0.0004897300051,-0.0003617838268
0.001689525136,0.001321777788,0.0001012584944,-0.0002128991224,-0.0004118090143,0.0009118128761,0.001167257909,-0.0005682927785,0.001241339879,-0.0004323074391,0.0006704683498,0.002982461335,-0.0001467292277,0.0003244727268,-0.0003842758381,0.0001019790733,2.55E-05,3.95E-05,-0.0004155547792,-0.0003199869146
0.001582559322,0.001390355778,0.0004766004497,-7.87E-06,-0.0003199488001,0.000337496773,0.001249108945,0.001521943162,6.09E-05,-0.0003670291212,0.0005833331374,0.003458630374,8.28E-05,0.0002768121686,-0.0003243672945,8.65E-05,2.08E-05,0.0002442223652,-0.0003357640384,-0.0002779884615
0.001413568823,0.001386028605,0.0008530437541,0.0001842922907,-0.0002464971916,-0.0001094619195,0.001279801636,0.003196979707,-0.0008921058328,-0.0003083463379,0.0004759036727,0.003878484224,0.0003265468084,0.0001737162593,-0.0002680603506,7.27E-05,1.69E-05,0.0004615339462,-0.0002509033607,-0.0002359126239
0.001183800788,0.001311283195,0.001229863548,0.0003733030237,-0.0001897625582,-0.0003116728152,0.001258592876,0.004279565996,-0.001455081495,-0.0002538726322,0.0003550756685,0.004191658494,0.0005732017361,1.12E-05,-0.0002151667797,6.17E-05,1.40E-05,0.0006890874616,-0.0001612293706,-0.000193569654
0.0009085478383,0.001188850933,0.001594293419,0.0005710827354,-0.0001424839826,-0.0003167359424,0.001217038461,0.004975598992,-0.001674889039,-0.0001980430721,0.0002404362279,0.004359025398,0.0008347537116,-0.0001417797941,-0.0001643084658,5.10E-05,1.17E-05,0.0009204539946,-6.64E-05,-0.0001502277082
0.0006151405328,0.001047504897,0.001934254867,0.0007711814726,-9.87E-05,-0.000247784449,0.001181288769,0.005316676514,-0.001721641313,-0.0001393057435,0.000140380392,0.004422941431,0.001095595714,-0.0002393568384,-0.0001133812241,3.81E-05,8.58E-06,0.001148081433,3.04E-05,-0.0001050529706
0.0003347908417,0.0009181870537,0.002246004595,0.0009704004179,-5.92E-05,-0.0001352679604,0.001171304932,0.005413001225,-0.001562966182,-8.14E-05,6.13E-05,0.004415248997,0.001357204863,-0.0002445246679,-6.49E-05,2.45E-05,5.29E-06,0.001367284699,0.0001256448417,-6.07E-05
0.0001071510051,0.0008310574214,0.00251902738,0.001167645781,-2.76E-05,-3.96E-05,0.001203368252,0.005294467276,-0.001238336942,-3.14E-05,1.08E-05,0.004322680254,0.001614809868,-0.000151463678,-2.40E-05,8.82E-06,8.74E-07,0.001568468009,0.0002149834974,-2.24E-05
2.62E-05,0.0008576945564,0.002747974648,0.001342385981,-1.84E-05,-2.71E-05,0.001305931793,0.004631132565,-0.0006643682895,-1.16E-05,7.76E-06,0.004245918709,0.001833427997,1.84E-05,-7.92E-06,-5.13E-07,-2.45E-06,0.001729698815,0.0002870622207,-6.98E-06
9.93E-06,0.0009354961752,0.002938058466,0.001494356994,-1.87E-05,5.69E-05,0.001443714833,0.003658446354,-9.74E-05,-5.25E-06,3.72E-05,0.00418450138,0.002031653111,0.0002286523297,-2.45E-06,-4.74E-06,-4.57E-06,0.00186826163,0.0003530849561,-1.64E-06
3.20E-05,0.001049029759,0.003089570392,0.001617085509,-2.32E-05,0.0002315333111,0.001612178184,0.002506441895,0.0004396092153,-5.60E-06,9.65E-05,0.004144852379,0.002213848696,0.0004781981379,-2.36E-06,-4.93E-06,-5.33E-06,0.001988656185,0.0004167057443,-1.40E-06
6.65E-05,0.001188361881,0.003201387183,0.001720069394,-2.63E-05,0.0004768802525,0.001808005488,0.001265674007,0.0009143521496,-5.97E-06,0.0001869855483,0.004119883283,0.002388548834,0.0007719727687,-2.33E-06,-4.43E-06,-5.78E-06,0.00209076071,0.0004801367121,-1.20E-06
0.0001170559019,0.001386652148,0.003285844073,0.001800474905,-2.77E-05,0.0008177218509,0.002041544242,0.0001406589393,0.001296848179,-6.32E-06,0.0003299220857,0.004105992042,0.002538465487,0.001065582429,-2.37E-06,-3.63E-06,-6.02E-06,0.002175488554,0.0005404918401,-1.05E-06
0.000181070649,0.001650495423,0.003352229171,0.001854240632,-2.81E-05,0.001205419335,0.002303249884,-0.0007009857165,0.001608349679,-6.63E-06,0.0005154331797,0.004136243484,0.002674334175,0.001331127528,-2.43E-06,-2.81E-06,-6.11E-06,0.002245413858,0.0005976481737,-9.09E-07
0.0002600279595,0.001967521198,0.003408929503,0.001893470148,-2.78E-05,0.001655920751,0.00259586103,-0.001231201161,0.001848056561,-6.91E-06,0.0007417451368,0.004179265684,0.002795405118,0.001556063596,-2.51E-06,-1.91E-06,-5.98E-06,0.002297768539,0.0006504609929,-7.79E-07
0.0003817507112,0.002354681563,0.003461082854,0.00191773359,-2.68E-05,0.002139803319,0.002920668782,-0.001309418639,0.00200634808,-7.15E-06,0.001010886393,0.004222083244,0.002900729827,0.001725991765,-2.59E-06,-9.37E-07,-5.67E-06,0.002339605289,0.0006979820989,-6.61E-07
0.0005850571041,0.002812797166,0.003504110255,0.001922118878,-2.50E-05,0.002729919462,0.003306648593,-0.00088278531,0.002069950844,-7.30E-06,0.001341975848,0.004303486306,0.002983132371,0.001807357746,-2.68E-06,2.52E-08,-5.17E-06,0.002361127872,0.0007370631013,-5.54E-07
0.0009293586526,0.003307508991,0.003536977456,0.001917619042,-2.29E-05,0.003368904297,0.003757203453,-0.0001346505119,0.002066784029,-7.41E-06,0.001723224519,0.004369650667,0.003048411835,0.001809559671,-2.78E-06,1.01E-06,-4.50E-06,0.002371774129,0.0007685074517,-4.56E-07
0.001381529134,0.003831232029,0.003559184103,0.001903119616,-2.09E-05,0.004076973966,0.004242340438,0.0007296678416,0.002008092593,-7.51E-06,0.0021343733,0.004443527181,0.003099237557,0.001750427115,-2.87E-06,2.07E-06,-3.69E-06,0.002371424396,0.0007928049556,-3.63E-07
0.001996696424,0.004367319189,0.00356870875,0.001881397551,-1.91E-05,0.004839768244,0.004800834998,0.001749623177,0.001907119274,-7.60E-06,0.002576384594,0.004529324677,0.003134567152,0.001626067986,-2.96E-06,3.14E-06,-2.76E-06,0.002360958578,0.0008106320947,-2.77E-07
0.002712960855,0.004925943533,0.003561573508,0.001853758739,-1.80E-05,0.005590337921,0.005412903531,0.002779872294,0.001726977607,-7.66E-06,0.003035778635,0.004581306228,0.003157243907,0.001450773281,-3.01E-06,4.20E-06,-1.78E-06,0.00234242657,0.0008209929619,-1.97E-07
0.003483232711,0.005497060112,0.003538375338,0.001818600774,-1.71E-05,0.006287837924,0.006055032926,0.003710538621,0.001510264613,-7.55E-06,0.003478489538,0.00463211712,0.00316348749,0.001265767322,-3.01E-06,5.27E-06,-7.72E-07,0.002310849496,0.0008267396463,-1.23E-07
0.004243286931,0.006065172483,0.003495231572,0.001777536768,-1.62E-05,0.00695062968,0.006716324489,0.004474661683,0.001283510161,-7.28E-06,0.003863690213,0.004664286754,0.003164089029,0.001070637984,-2.97E-06,6.34E-06,2.66E-07,0.002275711131,0.000829460766,-5.38E-08
0.004982731446,0.006625632637,0.003440946695,0.001734060986,-1.51E-05,0.007532313008,0.007374577143,0.005066145041,0.001071611905,-6.86E-06,0.004207948937,0.004670386825,0.003150869417,0.0008921936218,-2.89E-06,7.35E-06,1.32E-06,0.00223192854,0.0008293361406,1.15E-08
0.005669441168,0.007148563432,0.003374340617,0.001689507322,-1.38E-05,0.007996218201,0.007984319156,0.005387015021,0.0008954494151,-6.34E-06,0.004421998475,0.004662663687,0.003136662277,0.0007409930898,-2.80E-06,8.30E-06,2.35E-06,0.002186470991,0.0008287717595,7.20E-08
0.006276349005,0.00758928951,0.00329750238,0.001644982411,-1.23E-05,0.008327430981,0.008527498644,0.005463431166,0.0007822211928,-5.84E-06,0.004504399206,0.004611485311,0.00311725369,0.0006158798441,-2.70E-06,9.20E-06,3.33E-06,0.002135825232,0.0008293492891,1.28E-07
0.006789781345,0.007965472656,0.003210883749,0.001601841122,-1.08E-05,0.008500910422,0.009030286618,0.005368124267,0.0007179825502,-5.40E-06,0.004520522968,0.004541849806,0.003096846116,0.000516250562,-2.65E-06,9.98E-06,4.28E-06,0.00208109542,0.0008301193148,1.80E-07
0.007207993944,0.008205992874,0.00312433652,0.001560370197,-9.22E-06,0.008548833411,0.009353566161,0.005129817608,0.0006912808251,-5.00E-06,0.004407127266,0.00445422499,0.003076350029,0.0004379801233,-2.64E-06,1.06E-05,5.17E-06,0.002024692677,0.0008325058357,2.29E-07
0.007528205946,0.008361992095,0.00303902579,0.001519985671,-7.74E-06,0.008405406735,0.009609995929,0.004739736313,0.0007171806822,-4.65E-06,0.004225451607,0.00433198874,0.003053977417,0.0003844742726,-2.66E-06,1.10E-05,5.97E-06,0.001966507539,0.000836918525,2.75E-07
0.007689679068,0.00840963481,0.002958866844,0.001483465981,-6.30E-06,0.008052391038,0.009734958457,0.004239394094,0.0007858601591,-4.23E-06,0.003970710161,0.004178652521,0.003041748553,0.0003523283013,-2.56E-06,1.14E-05,6.73E-06,0.001909815178,0.0008420742462,3.16E-07
0.007778453126,0.008333086744,0.0028854483,0.001451459132,-4.91E-06,0.007551807156,0.009798323349,0.003711990204,0.0008566755816,-3.73E-06,0.003685814729,0.004010051546,0.003030842897,0.0003294480902,-2.36E-06,1.16E-05,7.42E-06,0.001852087781,0.0008478105617,3.55E-07
0.007803300582,0.008193242997,0.002816572003,0.001424321488,-3.56E-06,0.006935238709,0.009703419246,0.003163139391,0.0009323754847,-3.15E-06,0.00337909068,0.003819097699,0.003022109823,0.0003197061006,-2.11E-06,1.15E-05,7.99E-06,0.00179414178,0.0008537300284,3.92E-07
0.007755402404,0.008020515056,0.002756474277,0.001402507018,-2.22E-06,0.006190388823,0.009569527704,0.002610181362,0.001006830483,-2.51E-06,0.00305717106,0.00362349528,0.003018944771,0.0003175972091,-1.87E-06,1.13E-05,8.47E-06,0.001736692383,0.0008588765375,4.25E-07
0.00761850072,0.007793123447,0.002710604934,0.001388346774,-9.83E-07,0.005273400858,0.00935543767,0.002064362525,0.001070896813,-1.84E-06,0.002733783934,0.003393551207,0.00302724219,0.0003162196998,-1.75E-06,1.11E-05,8.90E-06,0.001680044406,0.0008633432392,4.55E-07
0.007455967657,0.007575873562,0.002674827216,0.001379772146,2.20E-07,0.004310121095,0.009111781972,0.001587093861,0.001124257666,-1.22E-06,0.002405669206,0.003169045468,0.003029092384,0.0003264877579,-1.72E-06,1.07E-05,9.24E-06,0.001622438392,0.000866187415,4.83E-07
0.007262113252,0.00732963575,0.002648583772,0.001376206085,1.38E-06,0.003379560466,0.008813469399,0.00112322925,0.001168478921,-6.42E-07,0.00209592478,0.00291539602,0.003038044314,0.0003293513322,-1.73E-06,1.02E-05,9.42E-06,0.001565319952,0.0008682128057,5.09E-07
0.007024367142,0.007087201839,0.002631713804,0.001377701798,2.53E-06,0.002479699325,0.008480110925,0.0007256115672,0.001202411769,-1.30E-07,0.001792934063,0.002654785313,0.003053549191,0.0003334220255,-1.74E-06,9.61E-06,9.50E-06,0.001508133152,0.000868766787,5.33E-07
0.006752822809,0.006858330533,0.002625009789,0.001385476995,3.69E-06,0.002211223691,0.008089844014,0.0005531380806,0.001227746253,3.03E-07,0.001511999332,0.002387194921,0.003063723067,0.0003428618303,-1.67E-06,9.01E-06,9.52E-06,0.001450165306,0.0008670848221,5.53E-07
0.006461882154,0.006609643344,0.002624196455,0.001397329954,4.90E-06,0.002296201601,0.007661585168,0.000520728363,0.001253138294,7.04E-07,0.001240466552,0.002117122027,0.003067663647,0.0003540034666,-1.52E-06,8.37E-06,9.46E-06,0.001391439048,0.0008639049571,5.72E-07
0.006142121767,0.006345598957,0.002628536155,0.001412401759,6.13E-06,0.002546471767,0.007208508017,0.0006503500219,0.001280466039,1.09E-06,0.0009862047018,0.001868869139,0.003070976399,0.0003641583686,-1.34E-06,7.68E-06,9.27E-06,0.001331769089,0.0008584081119,5.89E-07
0.005761748909,0.006083748141,0.00263712878,0.00142837608,7.30E-06,0.002704669729,0.006742851599,0.0009841670975,0.001302405774,1.46E-06,0.0007449886819,0.001618372769,0.003067386745,0.000377444356,-1.14E-06,6.99E-06,9.01E-06,0.001270915532,0.00085129864,6.05E-07
0.005367519004,0.005808202959,0.002648812338,0.001446085687,8.46E-06,0.002396855962,0.006248937123,0.001447872276,0.00133429727,1.84E-06,0.0005189159481,0.001392139383,0.003048119008,0.0003958457647,-9.53E-07,6.31E-06,8.71E-06,0.00120866173,0.0008424983901,6.18E-07
0.004927390987,0.005513013459,0.002660764188,0.001464441931,9.52E-06,0.001854319783,0.005734510184,0.001973614475,0.001372465838,2.20E-06,0.0003072400235,0.001140617145,0.003013758653,0.0004150976552,-8.00E-07,5.65E-06,8.36E-06,0.001145324849,0.000831663041,6.29E-07
0.004476860218,0.005216577138,0.002668085155,0.001482618694,1.05E-05,0.001336689839,0.005221488219,0.002506693471,0.001406977457,2.55E-06,0.0001232609166,0.0008405476586,0.002954640443,0.000440323529,-6.57E-07,5.02E-06,7.95E-06,0.00108237038,0.0008192523271,6.38E-07
0.004009225245,0.004893082703,0.002673323783,0.001500158002,1.14E-05,0.0008989833134,0.004678679743,0.003025457207,0.001445896105,2.88E-06,-4.61E-05,0.0004828410958,0.002885685087,0.0004687195343,-5.08E-07,4.43E-06,7.51E-06,0.001018054664,0.0008060856436,6.46E-07
0.003547068387,0.004580992396,0.002673892317,0.001516016057,1.22E-05,0.0006988792558,0.004132351539,0.003441611531,0.001484611589,3.18E-06,-0.0001812673057,8.05E-05,0.002797934032,0.0004982943299,-3.14E-07,3.88E-06,7.06E-06,0.0009532214845,0.0007908921705,6.52E-07
0.003093363406,0.0042551959,0.002667038363,0.001528992717,1.28E-05,0.000667705966,0.003593497802,0.003727613871,0.00152020485,3.45E-06,-0.0002791548869,-0.0002467379218,0.002692150468,0.0005300213257,-5.60E-08,3.37E-06,6.60E-06,0.0008879340463,0.0007735564221,6.57E-07
0.002654751814,0.003941039304,0.002651735004,0.001536890974,1.31E-05,0.0007316522799,0.003050491421,0.003928355822,0.001553566718,3.68E-06,-0.0003557422138,-0.0004745071541,0.002569687815,0.0005614309442,2.41E-07,2.91E-06,6.14E-06,0.0008237624834,0.0007554742439,6.60E-07
0.00223889377,0.003628079292,0.002630581052,0.00154184812,1.32E-05,0.0008334021375,0.002563023546,0.004016764565,0.001578361947,3.89E-06,-0.0003961105449,-0.0005617113446,0.002431361896,0.0005919555452,5.67E-07,2.52E-06,5.68E-06,0.0007616778503,0.0007359112836,6.61E-07
0.001854225746,0.003331454385,0.002600697327,0.001543089416,1.32E-05,0.000922665184,0.002107265402,0.003940414437,0.001597864292,4.07E-06,-0.00041048565,-0.0005277895978,0.002282675653,0.0006218172182,9.06E-07,2.17E-06,5.24E-06,0.0006995118604,0.0007147062786,6.61E-07
0.001512173539,0.003052350155,0.00255893965,0.00153965312,1.29E-05,0.0009225593042,0.001718120316,0.003750716378,0.001607978528,4.23E-06,-0.0003982314609,-0.0003916655573,0.00212481587,0.0006491583517,1.23E-06,1.86E-06,4.82E-06,0.0006398919973,0.0006920094047,6.60E-07
0.001201212596,0.002792666349,0.002509435192,0.001532405352,1.26E-05,0.000855487053,0.001408296811,0.003509188725,0.001608288073,4.37E-06,-0.0003697079824,-0.0002241859024,0.001962614252,0.0006741179432,1.54E-06,1.60E-06,4.42E-06,0.0005802733368,0.0006680223972,6.57E-07
0.0009238668608,0.002553879079,0.002453833924,0.001521459249,1.22E-05,0.0007403194243,0.001112856697,0.00321685912,0.001600477708,4.49E-06,-0.0003285217502,-5.21E-05,0.001802880702,0.0006970220447,1.81E-06,1.40E-06,4.06E-06,0.0005247525638,0.0006431415225,6.53E-07
0.0006827206749,0.002332577346,0.002390877076,0.001505995692,1.16E-05,0.0005903988412,0.0008905935593,0.002854308026,0.001583752953,4.60E-06,-0.0002773921734,0.000111022494,0.001644216009,0.000716530729,2.07E-06,1.23E-06,3.72E-06,0.0004710922971,0.0006174482096,6.48E-07
0.0004896608598,0.002148221173,0.002319577198,0.00148530264,1.11E-05,0.0004398568466,0.0006491834519,0.00246311037,0.001557372281,4.70E-06,-0.0002231986231,0.0002307815496,0.001493759616,0.0007298750103,2.29E-06,1.09E-06,3.40E-06,0.0004211196332,0.0005907978877,6.42E-07
0.0003282803018,0.001985420675,0.002243969207,0.0014615664,1.05E-05,0.0003062127175,0.0004108267262,0.002067669346,0.001523853517,4.78E-06,-0.0001696783004,0.0003113222479,0.00135148534,0.0007387286976,2.51E-06,9.81E-07,3.11E-06,0.0003737442305,0.0005637476442,6.34E-07
0.0001989414971,0.001845199989,0.002166017135,0.00143465018,9.97E-06,0.0001946834814,0.0001452770053,0.001682665898,0.001485141876,4.83E-06,-0.0001141245283,0.0003477864081,0.001211214341,0.0007436313314,2.73E-06,9.14E-07,2.86E-06,0.0003271157618,0.000536300996,6.26E-07
0.000100217683,0.001726414091,0.002085740005,0.001404404866,9.39E-06,0.0001076557259,-0.0001573758629,0.001306855776,0.001444312129,4.86E-06,-6.49E-05,0.0003473123209,0.001079805205,0.0007448392004,2.93E-06,8.69E-07,2.63E-06,0.0002831235789,0.0005084804998,6.17E-07
4.21E-05,0.00163947172,0.002003987248,0.001370916635,8.82E-06,5.13E-05,-0.0005214972107,0.0009568548655,0.001395819932,4.87E-06,-2.81E-05,0.0002866730944,0.0009649088032,0.0007396584337,3.10E-06,8.51E-07,2.43E-06,0.0002435422216,0.0004807822649,6.07E-07
1.31E-05,0.001574526496,0.001923368318,0.001335118208,8.38E-06,1.59E-05,-0.0009083528933,0.0006398376626,0.001344828851,4.87E-06,-7.23E-06,0.0001954303523,0.000853089298,0.0007301886606,3.24E-06,8.47E-07,2.25E-06,0.0002049786393,0.0004533694674,5.97E-07
1.01E-05,0.001524885563,0.001843985914,0.001295715102,8.05E-06,1.02E-06,-0.001315242659,0.0003540415832,0.001303357061,4.86E-06,-4.38E-06,9.28E-05,0.0007437883886,0.0007195917254,3.35E-06,8.72E-07,2.10E-06,0.0001675274166,0.000425455475,5.86E-07
3.20E-05,0.001495259179,0.00176652601,0.001255757562,7.87E-06,-3.51E-06,-0.001699649019,0.0001013158501,0.001253539533,4.84E-06,-2.25E-05,-9.51E-06,0.0006475109906,0.0007033791216,3.45E-06,9.15E-07,1.97E-06,0.0001335320947,0.0003986870487,5.76E-07
8.36E-05,0.001482979404,0.001692594082,0.001213200773,7.87E-06,-2.49E-05,-0.002033626633,-0.0001043228761,0.001209830411,4.80E-06,-7.15E-05,-5.89E-05,0.0005568994069,0.0006842719063,3.52E-06,9.75E-07,1.85E-06,0.0001015958217,0.0003723292734,5.65E-07
0.0001573316783,0.001483151761,0.001622233927,0.001168829206,7.99E-06,-6.37E-05,-0.002289565289,-0.0002699999848,0.001170685656,4.76E-06,-0.0001494743009,-8.78E-06,0.0004671322041,0.0006630439454,3.57E-06,1.04E-06,1.75E-06,7.09E-05,0.0003465365308,5.54E-07
0.0002466556818,0.001491791254,0.001555485805,0.001124208993,8.24E-06,-0.0001099372818,-0.002487395061,-0.0004021298913,0.00113094777,4.72E-06,-0.0002506754728,0.0001072740096,0.000379466477,0.0006388378489,3.61E-06,1.12E-06,1.68E-06,4.16E-05,0.0003219000174,5.44E-07
0.000348265223,0.001497110227,0.00149276941,0.001078601371,8.56E-06,-0.0001651204757,-0.002561921235,-0.0004996672703,0.001094851801,4.67E-06,-0.0003676983035,0.0002957523811,0.0002977040893,0.0006131990795,3.63E-06,1.22E-06,1.62E-06,1.46E-05,0.0002981182711,5.35E-07
0.0004592236342,0.001503738745,0.001433666332,0.001031872914,8.95E-06,-0.0002285483091,-0.002543822462,-0.0005648521421,0.001062473431,4.62E-06,-0.0005025899393,0.0005151186021,0.0002112709979,0.0005869527915,3.65E-06,1.31E-06,1.57E-06,-1.17E-05,0.000275092011,5.26E-07
0.0005687406678,0.001503403441,0.001378493351,0.0009853168483,9.38E-06,-0.0002927578143,-0.00247303409,-0.0005970720002,0.001031213372,4.56E-06,-0.0006409301367,0.0006904439135,0.0001236045522,0.0005597325838,3.65E-06,1.41E-06,1.53E-06,-3.64E-05,0.0002531794232,5.18E-07
0.0006665213015,0.001483430378,0.001324441916,0.0009376047422,9.73E-06,-0.0003578281876,-0.002412488298,-0.0006159981496,0.00100131303,4.50E-06,-0.0007778778057,0.0008050366086,3.47E-05,0.0005321332455,3.64E-06,1.52E-06,1.50E-06,-5.96E-05,0.0002324701527,5.12E-07
