0.0612174418716783,0.0070400725010399,0.0178131716221617,0.00678272015387902,0.0752588947845333,0.0221491968799773,0.0348523892811988,0.00829872371028426,0.0064867867870691,0.00905812697117976,0.0443490541510636,0.00800036905831033,0.0148997692680306,0.00620434196096519,0.00804866617199361,0.0115768955372598,0.00828838563260393,0.0153589417966548,0.0216043520854618,0.0282315049917292
0.0554899126009851,0.00709237840828446,0.0186377159640661,0.00707770584838273,0.0759785777781029,0.0235330914814668,0.0351833936068942,0.00862343430516068,0.00672789629725825,0.00910911538205118,0.0450255476989835,0.00825869546107292,0.0152252794811659,0.0063946102200993,0.00808945794389016,0.0119826526158141,0.00869577467254634,0.0160012697645486,0.0218614504270724,0.0284761637008573
0.0470771311279735,0.00714468431552902,0.0194622603059705,0.00737269154288643,0.0766982607727893,0.0249169860829562,0.0355143979325896,0.00894814490003711,0.0069690058074474,0.00916010379475517,0.0457020382504381,0.0085170218638355,0.0155307161349207,0.00658487847923341,0.00813024971631569,0.0123884096943684,0.00910316371248875,0.0166435977324424,0.022118548768683,0.0287208224081192
0.0386643496549618,0.00719699022277357,0.0202868046478749,0.00778905720878525,0.0774179437685644,0.0263008806844457,0.035845402258285,0.00927870807418393,0.00726363187828194,0.00921109220924543,0.0463785258811401,0.00887912012553156,0.0158361527886754,0.00677514673836752,0.00817104148925684,0.0127941667729227,0.00951055275243117,0.0172859257003362,0.0223756471102936,0.028965481113562
0.03025156818195,0.00724929613001813,0.0211113489897793,0.00833931098193275,0.0781376267655405,0.0276847752859352,0.0361764065839804,0.00961572693251018,0.0076172893603857,0.00926208062570603,0.0470550102901077,0.00935568387620893,0.0161415894424302,0.00696541499750163,0.00821183326276674,0.0131999238514769,0.00991794179237359,0.01792825366823,0.0226327454519042,0.0292101398169984
0.0220540853084147,0.00730160203726269,0.0219358933316837,0.00891171359009834,0.0788573097628196,0.0290686698874247,0.0365074109096758,0.00998893196187662,0.00799967978708511,0.00931306904266396,0.0477314938858723,0.00983972337976704,0.016447026096185,0.00718645092610124,0.00825262503642021,0.0136056809300312,0.010325330832316,0.0185705816361238,0.0228906061320601,0.0294547985199283
0.0156092983461564,0.00735390794450724,0.0227604376735881,0.00966442472172935,0.0795769927625663,0.0304525644889142,0.0368384152353711,0.0106567202081387,0.00861597844465178,0.00936405746367062,0.0484079708615405,0.0103846212518406,0.0167524627499398,0.00765795930832036,0.00829341681124236,0.0140114380085855,0.0107327198722584,0.0192129096040176,0.0231546728333171,0.0296994572187351
0.00916451138389806,0.0074062138517518,0.0235849820154926,0.0104171358533604,0.080296675762313,0.0318364590904037,0.0371694195610665,0.0113245084544008,0.00923227710221846,0.00941504588467728,0.0490844478372087,0.0109295191239141,0.0170578994036945,0.00812946769053949,0.00833420858606452,0.0144171950871398,0.0111401089122008,0.0198552375719114,0.0234187395345741,0.0299441159175419
0.00603307245901653,0.00745851975899636,0.024409526357397,0.0111698469849914,0.0810163587634883,0.0332203536918932,0.0375004238867619,0.0119922967006629,0.00984857575978514,0.00946603430802788,0.0497609209802677,0.0114744169959877,0.0173448697094677,0.00860936947205007,0.00837500036156328,0.014822952165694,0.0116007750833536,0.0204975655398052,0.0236949787812485,0.0301887746139618
0.00601448417281855,0.00751082566624092,0.0252340706993014,0.0119225581166224,0.0817360417660058,0.0346042482933827,0.0378314282124573,0.0126600849469249,0.0104648744173518,0.00951702273358058,0.0504373905226364,0.0120193148680613,0.0176144911033667,0.00909715675126581,0.0084157921376977,0.0152287092442483,0.0121114944786301,0.021139893507699,0.0239826539879696,0.0304334333081391
0.00599589588662057,0.00756313157348547,0.0260586150412058,0.0129626169271732,0.0824557247688655,0.0359881428948722,0.0381624325381527,0.013520001273551,0.0112934251169363,0.0100435712474929,0.0511138591467034,0.0126918886393315,0.0178733561028246,0.00973700574182752,0.00844079256719456,0.0156344663228026,0.0126382792126148,0.0217822214755928,0.0242703291946907,0.0306780920017445
0.00597730760042259,0.00761543748073003,0.0268831593831102,0.0156373861117786,0.0831754077736725,0.0373720374963617,0.038493436863848,0.0154729271811105,0.0133294698749565,0.0132755636085614,0.0517903225465852,0.0140908059040254,0.0180710283700277,0.0112419282139928,0.00837595660662292,0.0160402234013569,0.0132564590674775,0.0224245494434866,0.0245580044014119,0.0309227506920963
0.00595871931422462,0.00766774338797459,0.0277077037250146,0.0183357287730926,0.0838950907790676,0.0387559320978512,0.0388244411895434,0.0174396325992506,0.0153829274013264,0.0165465697310561,0.0524667843687825,0.0155001974653876,0.0182687006372307,0.0129394996181299,0.00830982510174801,0.0164459804799111,0.0138746389223401,0.0230668774113804,0.024845679608133,0.0311674093814655
0.00594013102802664,0.00772004929521915,0.028532248066919,0.0210670290769032,0.0846147737858378,0.0401398266993407,0.0391554455152388,0.0194217011645223,0.0174607293975952,0.0198721202649512,0.0531432425015559,0.0169120976777473,0.0184663729044337,0.0150137797818105,0.00824188232030523,0.0168517375584654,0.0144928187772028,0.0237092053792742,0.0251333548148541,0.0314120680685368
