-0.010526,-0.010526,-0.010526,-0.010526,-0.010526,-0.0078947,-0.0078947,-0.0078947,-0.010526,-0.010526,-0.0078947,-0.010526,-0.010526,-0.0078947,-0.0094737,-0.0094737,-0.0094737,-0.0097368,-0.0097368,-0.0097368
-0.010526,-0.010526,-0.013158,-0.010526,-0.010526,-0.013158,-0.010526,-0.013158,-0.010526,-0.010526,-0.010526,-0.013158,-0.010526,-0.013158,-0.011579,-0.011579,-0.011316,-0.011316,-0.011579,-0.011316
-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.018421,-0.018421,-0.018421,-0.015789,-0.015789,-0.018421,-0.015789,-0.015789,-0.018421,-0.016579,-0.016579,-0.016579,-0.016579,-0.016579,-0.016579
-0.021053,-0.021053,-0.018421,-0.021053,-0.021053,-0.018421,-0.018421,-0.018421,-0.021053,-0.021053,-0.018421,-0.018421,-0.021053,-0.018421,-0.019737,-0.019737,-0.02,-0.02,-0.019737,-0.02
-0.018421,-0.018421,-0.021053,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.021053,-0.018421,-0.018421,-0.019474,-0.019474,-0.019211,-0.019211,-0.019211,-0.019211
-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.021053,-0.018421,-0.018421,-0.018421,-0.018421,-0.018684,-0.018421,-0.018421,-0.018684,-0.018421
-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018421,-0.018158,-0.018158,-0.018421,-0.018158,-0.018158,-0.018158
-0.015789,-0.015789,-0.018421,-0.015789,-0.015789,-0.018421,-0.018421,-0.018421,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.018421,-0.016842,-0.016579,-0.016842,-0.016842,-0.016842,-0.016842
-0.015789,-0.015789,-0.013158,-0.015789,-0.015789,-0.015789,-0.015789,-0.013158,-0.015789,-0.015789,-0.015789,-0.013158,-0.015789,-0.015789,-0.015263,-0.015526,-0.015263,-0.015526,-0.015526,-0.015526
-0.015789,-0.015789,-0.013158,-0.015789,-0.015789,-0.015789,-0.015789,-0.013158,-0.015789,-0.015789,-0.015789,-0.013158,-0.015789,-0.015789,-0.015526,-0.015526,-0.015263,-0.015263,-0.015263,-0.015263
-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.013158,-0.015263,-0.015263,-0.015263,-0.015263,-0.015263,-0.015263
-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.013158,-0.015789,-0.015789,-0.015789,-0.015789,-0.013158,-0.015789,-0.015789,-0.013158,-0.015,-0.015,-0.015263,-0.015263,-0.015263,-0.015263
-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.013158,-0.015789,-0.015789,-0.015789,-0.015789,-0.013158,-0.015789,-0.015789,-0.015789,-0.015789,-0.015526,-0.015789,-0.015526,-0.015526,-0.015526
-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.015789,-0.015789,-0.016053,-0.016053,-0.016053,-0.016053,-0.016053,-0.016053
-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.015789,-0.015789,-0.016053,-0.016053,-0.016053,-0.016316,-0.016053,-0.016316
-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.018421,-0.016316,-0.016316,-0.016316,-0.016316,-0.016316,-0.016316
-0.015789,-0.015789,-0.018421,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.018421,-0.016579,-0.016579,-0.016579,-0.016316,-0.016579,-0.016316
-0.018421,-0.018421,-0.018421,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.016579,-0.016579,-0.016579,-0.016579,-0.016579,-0.016579
-0.018421,-0.018421,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.015789,-0.015789,-0.015789,-0.016316,-0.016579,-0.016316,-0.016579,-0.016579,-0.016579
-0.015789,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.015789,-0.018421,-0.018421,-0.018421,-0.015789,-0.015789,-0.015789,-0.015789,-0.016316,-0.016579,-0.016316,-0.016316,-0.016316,-0.016316
-0.015789,-0.015789,-0.015789,-0.018421,-0.018421,-0.015789,-0.018421,-0.018421,-0.018421,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.016579,-0.016316,-0.016579,-0.016316,-0.016316,-0.016316
-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.018421,-0.018421,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.016579,-0.016316,-0.016579,-0.016316,-0.016316,-0.016316
-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.015789,-0.015789,-0.015789,-0.015789,-0.018421,-0.015789,-0.015789,-0.016316,-0.016316,-0.016316,-0.016579,-0.016316,-0.016316
